Date,AveragePrice,TotalVolume,TotalBags,Type,Year,Region,WeekAgo,Pct4046,Pct4225,Pct4770,PctSmall,PctLarge,PercentXLarge
2017-12-17,1.79,1797.04,1216.67,False,2017,Boise,1.76,0.015770377954859104,0.3071884877353871,0.0,0.2173062539554686,0.7826937460445313,0.0
2017-12-10,1.76,2237.32,1618.35,False,2017,Boise,1.77,0.02366223874993295,0.25299465431855966,0.0,0.2861371149627707,0.7138628850372293,0.0
2017-12-03,1.77,1829.41,1407.39,False,2017,Boise,1.47,0.01928490606261035,0.2114014900979004,0.0,0.2500728298481586,0.7499271701518413,0.0
2017-11-26,1.47,2741.2,2071.89,False,2017,Boise,1.85,0.018086969210564716,0.22607981905734717,0.0,0.19424293760769154,0.8020647814314467,0.003692280960861822
2017-11-19,1.85,1863.13,1268.27,False,2017,Boise,1.88,0.030024743308303764,0.28925517811424856,0.0,0.03660103921089358,0.9633989607891064,0.0
2017-11-12,1.88,1869.21,1338.16,False,2017,Boise,2.33,0.024962417277887446,0.2591415624782662,0.0,0.26623871584862796,0.733761284151372,0.0
2017-11-05,2.33,1886.42,1336.9,False,2017,Boise,2.34,0.023854708919540717,0.26744839431303735,0.0,0.28672301593238086,0.7132769840676191,0.0
2017-10-29,2.34,1962.54,1399.22,False,2017,Boise,2.41,0.026475893484973555,0.26056029431247263,0.0,0.27321650633924616,0.7267834936607538,0.0
2017-10-22,2.41,1631.8,1047.27,False,2017,Boise,2.62,0.02516852555460228,0.33304326510601795,0.0,0.12138226054408129,0.8742635614502469,0.004354178005671889
2017-10-15,2.62,1563.12,1005.63,False,2017,Boise,2.78,0.021853728440554786,0.33479835201392094,0.0,0.11894036574087885,0.8810596342591211,0.0
2017-10-08,2.78,1655.56,1019.18,False,2017,Boise,2.79,0.03778177776703955,0.34660779434149175,0.0,0.0947526442826586,0.9052473557173415,0.0
2017-10-01,2.79,1373.11,841.3,False,2017,Boise,2.64,0.04237825083205279,0.34492502421510296,0.0,0.04774753357898491,0.9522524664210151,0.0
2017-09-24,2.64,1411.83,813.01,False,2017,Boise,2.65,0.045104580579814854,0.3790399694014152,0.0,0.09248348728797924,0.9075165127120208,0.0
2017-09-17,2.65,1491.87,860.9,False,2017,Boise,2.63,0.0451849021697601,0.37775409385536274,0.0,0.1769427343477756,0.8213149030084795,0.0017423626437449182
2017-09-10,2.63,1600.11,984.09,False,2017,Boise,2.71,0.04738424233333958,0.337601789876946,0.0,0.17759554512290543,0.8224044548770946,0.0
2017-09-03,2.71,1855.43,1127.38,False,2017,Boise,2.75,0.05936629244972864,0.3330225338600755,0.0,0.11830083911369724,0.8816991608863026,0.0
2017-08-27,2.75,1643.45,1028.88,False,2017,Boise,2.62,0.06751650491344427,0.30643463445799995,0.0,0.19354054894642717,0.8064594510535728,0.0
2017-08-20,2.62,1661.6,931.28,False,2017,Boise,2.32,0.06484713529128551,0.37468103033220995,0.0,0.0968988918477794,0.9031011081522206,0.0
2017-08-13,2.32,1816.79,1143.0,False,2017,Boise,2.21,0.03911294095630205,0.33175545880371426,0.0,0.16299212598425197,0.837007874015748,0.0
2017-08-06,2.21,2091.16,1413.21,False,2017,Boise,2.21,0.038777520610570215,0.2854205321448383,0.0,0.3331988876387798,0.6668011123612202,0.0
2017-07-30,2.21,2033.48,1259.93,False,2017,Boise,2.23,0.02544898400771092,0.35495800302928965,0.0,0.32423229861976455,0.6757677013802353,0.0
2017-07-23,2.23,2197.65,1599.46,False,2017,Boise,2.26,0.023770846131094578,0.2484244533933975,0.0,0.3010953696872694,0.6989046303127304,0.0
2017-07-16,2.26,2647.32,1892.88,False,2017,Boise,1.58,0.02809633893900246,0.2568862094495565,0.0,0.2325979459870673,0.7674020540129326,0.0
2017-07-09,1.58,3526.39,2698.74,False,2017,Boise,1.92,0.017110983186771744,0.2175907939847833,0.0,0.18680569450928952,0.8131943054907105,0.0
2017-07-02,1.92,2765.03,1611.94,False,2017,Boise,2.09,0.015131843054144079,0.4018943736595986,0.0,0.3349504323982282,0.6650495676017717,0.0
2017-06-25,2.09,2373.02,1384.44,False,2017,Boise,1.55,0.022502970897843255,0.39408854539784743,0.0,0.41565542746525674,0.5843445725347433,0.0
2017-06-18,1.55,3263.02,2470.1,False,2017,Boise,1.27,0.014716428339391118,0.22828545335302877,0.0,0.19179385449981784,0.8082061455001822,0.0
2017-06-11,1.27,4375.53,3714.34,False,2017,Boise,1.27,0.00560846343185854,0.145502373426762,0.0,0.15039818648804362,0.8496018135119563,0.0
2017-06-04,1.27,4579.54,3855.75,False,2017,Boise,1.22,0.01577669372906449,0.14227193124200246,0.0,0.1647746871555469,0.8352253128444531,0.0
2017-05-28,1.22,4468.0,3769.63,False,2017,Boise,1.27,0.0032318710832587288,0.15307296329453893,0.0,0.16132617790074888,0.838673822099251,0.0
2017-05-21,1.27,3897.02,3221.33,False,2017,Boise,1.27,0.00406464426664477,0.16932168682737067,0.0,0.1731365616065414,0.8268634383934585,0.0
2017-05-14,1.27,4103.97,3414.86,False,2017,Boise,1.17,0.0019347119983820545,0.16597830880830022,0.0,0.15455099184153961,0.8454490081584604,0.0
2017-05-07,1.17,4483.61,3837.31,False,2017,Boise,1.22,0.002669723727085987,0.141477514770464,0.0,0.1008805647706336,0.8991194352293663,0.0
2017-04-30,1.22,3943.0,3319.84,False,2017,Boise,1.23,0.005054527009890946,0.15298757291402487,0.0,0.14950720516651403,0.8504927948334859,0.0
2017-04-23,1.23,3316.33,2734.25,False,2017,Boise,1.23,0.003597350082772221,0.17192197398931952,0.0,0.12469232879217336,0.8753076712078266,0.0
2017-04-16,1.23,3493.39,2889.66,False,2017,Boise,1.18,0.010210712230813051,0.16260995766290048,0.0,0.12960002214793437,0.8703999778520657,0.0
2017-04-09,1.18,3514.61,2971.01,False,2017,Boise,0.82,0.004868249962300226,0.1498004045968116,0.0,0.12453677368975533,0.8754632263102446,0.0
2017-04-02,0.82,4767.59,4073.87,False,2017,Boise,0.81,0.003576230338598747,0.1419312482826753,0.0,0.07364005233353052,0.9263599476664695,0.0
2017-03-26,0.81,4448.99,3898.46,False,2017,Boise,1.25,0.0020431603577441173,0.12169953180384763,0.0,0.0598518389312703,0.9401481610687297,0.0
2017-03-19,1.25,2665.45,2119.9,False,2017,Boise,1.16,0.002408598923258737,0.20226603387795683,0.0,0.21450068399452804,0.785499316005472,0.0
2017-03-12,1.16,2918.06,2427.36,False,2017,Boise,0.72,0.0025941892901448224,0.16556547843430225,0.0,0.0992312635950168,0.900768736404983,0.0
2017-03-05,0.72,4667.26,4044.59,False,2017,Boise,1.15,0.004079481323088921,0.1293328419672356,0.0,0.042451768906119035,0.9575482310938809,0.0
2017-02-26,1.15,2949.49,2534.69,False,2017,Boise,1.65,0.00725888204401439,0.13337560052754885,0.0,0.26016593745191724,0.7398340625480828,0.0
2017-02-19,1.65,2104.05,1689.17,False,2017,Boise,1.58,0.005361089327725101,0.19182053658420664,0.0,0.690824487766181,0.30917551223381895,0.0
2017-02-12,1.58,2375.9,1928.73,False,2017,Boise,0.95,0.008531503851172188,0.17967927943095247,0.0,0.6454298942827663,0.35457010571723363,0.0
2017-02-05,0.95,3143.96,2802.2,False,2017,Boise,1.06,0.006370946195244215,0.10233272687947684,0.0,0.2425165941046321,0.7574834058953679,0.0
2017-01-29,1.06,3212.37,2745.05,False,2017,Boise,1.06,0.004731708987445406,0.14074343864498798,0.0,0.22722354784065862,0.7727764521593413,0.0
2017-01-22,1.06,3083.38,2629.81,False,2017,Boise,1.06,0.000972958247118422,0.1461285991347158,0.0,0.24309360752297693,0.7569063924770231,0.0
2017-01-15,1.06,3071.87,2614.8,False,2017,Boise,1.04,0.0,0.14879210383251895,0.0,0.19443552088113814,0.8055644791188618,0.0
2017-01-08,1.04,4137.35,3549.27,False,2017,Boise,1.05,0.00072510181638005,0.14141419024254656,0.0,0.17816903194177958,0.8218309680582204,0.0
2017-01-01,1.05,2823.82,2455.19,False,2017,Boise,0.77,0.0,0.1305430232805207,0.0,0.23538300498128453,0.7646169950187154,0.0
2017-12-31,1.86,25275.08,22469.27,False,2017,Boston,1.83,0.0003635992447897296,0.11064732534971204,0.0,0.8949623196481239,0.10503768035187613,0.0
2017-12-24,1.83,25639.14,23886.01,False,2017,Boston,1.82,0.0011455142411172918,0.06723158421070285,0.0,0.9879054727013846,0.012094527298615381,0.0
2017-12-17,1.82,24904.99,23353.45,False,2017,Boston,1.74,0.0005171654355211546,0.0617811932468152,0.0,0.821031153855212,0.17896884614478803,0.0
2017-12-10,1.74,26314.71,24758.26,False,2017,Boston,1.88,0.0005495025405942152,0.058598023690931804,0.0,0.8039947072209436,0.19600529277905637,0.0
2017-12-03,1.88,21338.43,19943.22,False,2017,Boston,1.81,0.0018656480350241326,0.06351919986615698,0.0,0.9159157849133691,0.08408421508663094,0.0
2017-11-26,1.81,21588.38,20461.65,False,2017,Boston,1.81,0.0013169121536678527,0.05087459086786502,0.0,0.9537016809494835,0.04629831905051645,0.0
2017-11-19,1.81,26149.55,24884.7,False,2017,Boston,1.87,0.00013958175188483166,0.048230275473191704,0.0,0.8605902421970125,0.13940975780298737,0.0
2017-11-12,1.87,26148.28,24694.63,False,2017,Boston,1.95,0.000919372134610766,0.05467319456576111,0.0,0.8627292654313913,0.13727073456860864,0.0
2017-11-05,1.95,28626.61,27073.04,False,2017,Boston,1.83,0.0005173508145044069,0.053623534187247454,0.000129250372293471,0.9602538170814952,0.0397461829185049,0.0
2017-10-29,1.83,34011.21,32778.25,False,2017,Boston,1.58,0.00021786934366639705,0.03603370770989918,0.0,0.9885158603647235,0.011484139635276442,0.0
2017-10-22,1.58,34913.38,33327.3,False,2017,Boston,1.6,0.00047718095469416027,0.04495182076327185,0.0,1.0,0.0,0.0
2017-10-15,1.6,37877.39,36442.28,False,2017,Boston,1.56,0.00039205446837810103,0.03749624776152739,0.0,1.0,0.0,0.0
2017-10-08,1.56,30044.2,28925.15,False,2017,Boston,1.61,0.0005308844968413204,0.03671590523295677,0.0,0.9993853100156783,0.0006146899843216025,0.0
2017-10-01,1.61,26718.67,25573.32,False,2017,Boston,1.56,0.0006673236354953297,0.04219970529970242,0.0,0.9994787536385578,0.0005212463614423157,0.0
2017-09-24,1.56,31132.88,30128.96,False,2017,Boston,1.56,0.0016513088413278821,0.03059498510899088,0.0,0.9998526334795493,0.0001473665204507557,0.0
2017-09-17,1.56,31066.35,29790.65,False,2017,Boston,1.74,0.0002462471452230468,0.04081747614380189,0.0,0.9969074189384924,0.0030925810615075535,0.0
2017-09-10,1.74,25480.22,24383.4,False,2017,Boston,1.76,0.0008041531823508587,0.04224178598143972,0.0,0.9520382719391061,0.04796172806089388,0.0
2017-09-03,1.76,22577.26,21684.54,False,2017,Boston,1.75,0.0011830487844849199,0.03835762178404289,0.0,0.9317121783537948,0.06828782164620507,0.0
2017-08-27,1.75,22339.0,21170.7,False,2017,Boston,1.72,0.0008160615963113837,0.05148260889028157,0.0,0.9523270368953317,0.047672963104668245,0.0
2017-08-20,1.72,22954.83,21687.97,False,2017,Boston,1.77,0.00043868763131767907,0.05475056883453286,0.0,0.8614895723297292,0.13851042767027066,0.0
2017-08-13,1.77,18946.53,17754.02,False,2017,Boston,1.61,0.0004787156276109663,0.06246209728113803,0.0,0.8876355890102636,0.11236441098973642,0.0
2017-08-06,1.61,22037.86,20831.97,False,2017,Boston,1.61,0.0003403234252327585,0.05437869194195807,0.0,0.7758522117687381,0.22414778823126183,0.0
2017-07-30,1.61,23890.76,22580.25,False,2017,Boston,1.59,0.00029300030639460616,0.05456126134120472,0.0,0.7937985629034222,0.20620143709657776,0.0
2017-07-23,1.59,28957.04,27784.67,False,2017,Boston,1.61,0.00023690266684716393,0.040249624961667355,0.0,0.8359656602003911,0.16403433979960894,0.0
2017-07-16,1.61,25501.3,24166.79,False,2017,Boston,2.17,0.000743099371404595,0.0515879582609514,0.0,0.9174627660520905,0.0825372339479095,0.0
2017-07-09,2.17,20152.69,18449.57,False,2017,Boston,2.13,0.00046792760668675,0.08404287467330665,0.0,0.8856211824991044,0.11437881750089568,0.0
2017-07-02,2.13,19686.52,18001.97,False,2017,Boston,2.13,0.00040687739630975914,0.08516182646806038,0.0,0.9129800794024209,0.08701992059757904,0.0
2017-06-25,2.13,22051.39,20147.31,False,2017,Boston,2.12,0.0005618693424768235,0.08578552191041018,0.0,0.9199064291957586,0.08009357080424136,0.0
2017-06-18,2.12,23277.63,21643.8,False,2017,Boston,2.07,0.0007131310189224591,0.06947571552602219,0.0,0.9210092497620566,0.07899075023794344,0.0
2017-06-11,2.07,20437.87,18937.84,False,2017,Boston,2.04,0.0004799913102490622,0.0729146432578346,0.0,0.9056090874144042,0.09439091258559582,0.0
2017-06-04,2.04,22924.67,21236.35,False,2017,Boston,2.04,0.0005352312595993748,0.07311119418512894,0.0,0.9218373213852663,0.07816267861473371,0.0
2017-05-28,2.04,20860.14,19180.6,False,2017,Boston,1.92,0.000986091176761038,0.07952822943661932,0.0,0.9145808785960815,0.08541912140391855,0.0
2017-05-21,1.92,22165.79,20737.38,False,2017,Boston,1.99,0.0008797340406094256,0.06356236344384748,0.0,0.8981284038774426,0.10187159612255743,0.0
2017-05-14,1.99,21115.24,19215.11,False,2017,Boston,1.98,0.002884646350219083,0.08710391167706358,0.0,0.8652909090814468,0.13470909091855315,0.0
2017-05-07,1.98,21056.26,19201.31,False,2017,Boston,2.02,0.00391285062019561,0.08418209121657882,0.0,0.8628572738005896,0.13714272619941034,0.0
2017-04-30,2.02,17863.55,15436.69,False,2017,Boston,1.88,0.00479188067321445,0.1310635344038559,0.0,0.9630328781623522,0.03696712183764783,0.0
2017-04-23,1.88,17773.38,16607.0,False,2017,Boston,2.0,0.007780174620696794,0.05784493439064488,0.0,0.8950912265911966,0.10490877340880352,0.0
2017-04-16,2.0,17641.48,16400.03,False,2017,Boston,2.0,0.003829610667585713,0.06654146930983115,0.0,0.8795581471497309,0.12044185285026919,0.0
2017-04-09,2.0,17032.99,15748.68,False,2017,Boston,2.0,0.003814949694680734,0.07158637444159832,0.0,0.8746218730712668,0.12537812692873307,0.0
2017-04-02,2.0,16320.74,14847.45,False,2017,Boston,2.02,0.0049495304747211215,0.08532149890262329,0.0,0.9636355064337647,0.03636449356623527,0.0
2017-03-26,2.02,17307.58,15933.03,False,2017,Boston,2.06,0.010528912765389498,0.06889004701986065,0.0,0.9214386717404034,0.07856132825959657,0.0
2017-03-19,2.06,18134.67,16913.95,False,2017,Boston,2.09,0.008529518320432632,0.05878463738242825,0.0,0.9169898220108254,0.08301017798917461,0.0
2017-03-12,2.09,18294.75,16956.21,False,2017,Boston,1.72,0.007571024474234411,0.06559422785225269,0.0,0.9191157693847859,0.08088423061521413,0.0
2017-03-05,1.72,19270.33,17903.83,False,2017,Boston,2.01,0.0052116388250746095,0.06570048359317146,0.0,0.9685402508848665,0.03145974911513346,0.0
2017-02-26,2.01,14572.36,13284.4,False,2017,Boston,2.06,0.0009044519899316239,0.08747931014605732,0.0,0.9651711782240824,0.03482882177591762,0.0
2017-02-19,2.06,16177.04,15148.42,False,2017,Boston,1.95,0.000864187762408945,0.06272099222107382,0.0,0.8517997256479554,0.14820027435204464,0.0
2017-02-12,1.95,17727.36,16589.09,False,2017,Boston,1.63,0.0007587142135095129,0.06268840932885664,0.0007626629120184844,0.9295193407233308,0.07048065927666919,0.0
2017-02-05,1.63,22249.09,19559.7,False,2017,Boston,1.9,0.0003218109145138071,0.11883721985932907,0.0017173736094375097,0.8643332975454633,0.1356667024545366,0.0
2017-01-29,1.9,15270.59,14135.22,False,2017,Boston,1.93,0.0005481124173984109,0.07380199455292821,0.0,0.9818573746995095,0.018142625300490548,0.0
2017-01-22,1.93,15417.31,14438.25,False,2017,Boston,1.88,0.0006226767185715278,0.06288126787357846,0.0,1.0,0.0,0.0
2017-01-15,1.88,17012.28,15684.88,False,2017,Boston,1.95,0.0007230071454267154,0.07730298349192466,0.0,0.9916773351150918,0.008322664884908269,0.0
2017-01-08,1.95,17555.2,16412.77,False,2017,Boston,2.06,0.0004779210718191761,0.06459852351440029,0.0,0.9222836852036554,0.07771631479634455,0.0
2017-01-01,2.06,13438.22,11241.89,False,2017,Boston,1.98,0.0011013363376994871,0.16233772032307853,0.0,0.9461264965232715,0.053873503476728556,0.0
2017-12-31,1.15,10568.46,10309.11,False,2017,BuffaloRochester,1.15,0.016700635664988087,0.007839363540194124,0.0,0.48544927738669974,0.5145507226133003,0.0
2017-12-24,1.15,11025.86,10727.08,False,2017,BuffaloRochester,1.15,0.02115934720738337,0.005938765774279739,0.0,0.8799747927674633,0.12002520723253672,0.0
2017-12-17,1.15,10784.73,10457.21,False,2017,BuffaloRochester,1.14,0.018177552891912918,0.012191311233568203,0.0,0.34046748606942007,0.65953251393058,0.0
2017-12-10,1.14,11143.68,10874.2,False,2017,BuffaloRochester,1.18,0.017814581897541926,0.006367734895474385,0.0,0.362464365194681,0.6375356348053189,0.0
2017-12-03,1.18,7575.49,7434.68,False,2017,BuffaloRochester,1.26,0.013427514259803656,0.005160062253398791,0.0,0.4917050901989057,0.5082949098010944,0.0
2017-11-26,1.26,5280.35,5005.56,False,2017,BuffaloRochester,1.42,0.04106735348982548,0.010972757487666535,0.0,0.9008942056433245,0.09910579435667537,0.0
2017-11-19,1.42,7519.34,7193.65,False,2017,BuffaloRochester,1.39,0.034157253163176554,0.009156388725606236,0.0,0.5474884099170797,0.45251159008292036,0.0
2017-11-12,1.39,12395.75,12039.66,False,2017,BuffaloRochester,1.36,0.020221446866869695,0.00850533448964363,0.0,0.5009568376515616,0.49904316234843843,0.0
2017-11-05,1.36,12253.81,11985.79,False,2017,BuffaloRochester,1.35,0.014295961827382669,0.007576419089246529,0.0,0.8636610519623653,0.13633894803763458,0.0
2017-10-29,1.35,12759.88,12428.37,False,2017,BuffaloRochester,1.35,0.016992322811813277,0.008988329043846808,0.0,1.0,0.0,0.0
2017-10-22,1.35,10115.95,9748.7,False,2017,BuffaloRochester,1.33,0.022873778537853585,0.013430275950355628,0.0,0.9995445546585698,0.0004554453414301394,0.0
2017-10-15,1.33,12929.64,12617.21,False,2017,BuffaloRochester,1.34,0.012288045142788199,0.011875814021117372,0.0,1.0,0.0,0.0
2017-10-08,1.34,15466.92,14993.82,False,2017,BuffaloRochester,1.39,0.020960863572062182,0.009626997488834235,0.0,1.0,0.0,0.0
2017-10-01,1.39,11486.81,11097.53,False,2017,BuffaloRochester,1.4,0.024184260033899754,0.009705044307340333,0.0,0.999517009640884,0.0004829903591159474,0.0
2017-09-24,1.4,10081.25,9670.1,False,2017,BuffaloRochester,1.47,0.027526348419094855,0.013257284562926226,0.0,0.9970951696466427,0.002904830353357256,0.0
2017-09-17,1.47,7698.45,7284.2,False,2017,BuffaloRochester,1.8,0.03563704382050933,0.018172489267320045,0.0,0.8367919606820241,0.1632080393179759,0.0
2017-09-10,1.8,4946.72,4382.32,False,2017,BuffaloRochester,1.41,0.08248900281398583,0.031606802082996405,0.0,0.3456091750488326,0.6543908249511675,0.0
2017-09-03,1.41,11172.15,10644.64,False,2017,BuffaloRochester,1.37,0.03287639353213124,0.01434012253684385,0.0,0.7331464474139098,0.2668535525860903,0.0
2017-08-27,1.37,11184.42,10809.22,False,2017,BuffaloRochester,1.46,0.01729638193129371,0.01625028387703609,0.0,0.8420700106020602,0.1579299893979399,0.0
2017-08-20,1.46,8235.56,7932.94,False,2017,BuffaloRochester,1.27,0.00907163568719067,0.02767389224290759,0.0,0.31133098195624825,0.6886690180437518,0.0
2017-08-13,1.27,10212.38,9791.63,False,2017,BuffaloRochester,1.34,0.00046316333704777933,0.04073683117941165,0.0,0.5432200767390108,0.45677992326098926,0.0
2017-08-06,1.34,12705.61,12393.88,False,2017,BuffaloRochester,1.44,0.0,0.02453483146421148,0.0,0.25673880979967534,0.7432611902003247,0.0
2017-07-30,1.44,10708.99,10247.83,False,2017,BuffaloRochester,1.28,0.0009328610821375313,0.042130023466265265,0.0,0.13988034539995298,0.8601196546000471,0.0
2017-07-23,1.28,14116.97,13683.68,False,2017,BuffaloRochester,1.26,0.0004179367102147274,0.03027491026757158,0.0,0.30864065806858976,0.6913593419314102,0.0
2017-07-16,1.26,12764.97,12313.77,False,2017,BuffaloRochester,2.55,0.00037446229799208304,0.034972271771888226,0.0,0.5775396162182662,0.4224603837817338,0.0
2017-07-09,2.55,5369.52,4970.34,False,2017,BuffaloRochester,2.57,0.0011136935889986441,0.07322814702245264,0.0,0.14709456495933879,0.8529054350406611,0.0
2017-07-02,2.57,4270.32,3792.95,False,2017,BuffaloRochester,2.57,0.0009413814421401674,0.11084649393956426,0.0,0.1283064633069247,0.8716935366930754,0.0
2017-06-25,2.57,5228.11,4772.67,False,2017,BuffaloRochester,2.54,0.002976218939540293,0.08413747989235117,0.0,0.1333970293357806,0.8666029706642194,0.0
2017-06-18,2.54,5445.57,4872.93,False,2017,BuffaloRochester,2.46,0.005202393872450451,0.09995464203012723,0.0,0.17032873445750296,0.8296712655424969,0.0
2017-06-11,2.46,5165.43,4515.81,False,2017,BuffaloRochester,2.51,0.0009253827851698696,0.12483762242446418,0.0,0.2376827191578033,0.7623172808421965,0.0
2017-06-04,2.51,5425.35,4930.25,False,2017,BuffaloRochester,2.19,0.0006617084612052678,0.09059507681532067,0.0,0.19235130064398356,0.8076486993560164,0.0
2017-05-28,2.19,5712.13,5000.85,False,2017,BuffaloRochester,2.16,0.0,0.12452097553802172,0.0,0.1959666856634372,0.8040333143365627,0.0
2017-05-21,2.16,4934.21,4083.25,False,2017,BuffaloRochester,2.16,0.0014632534894137054,0.1709979915731191,0.0,0.25714810506336866,0.7428518949366314,0.0
2017-05-14,2.16,5945.03,5396.9,False,2017,BuffaloRochester,2.19,0.0,0.09219970294514915,0.0,0.22296688839889567,0.7770331116011043,0.0
2017-05-07,2.19,7609.96,6959.31,False,2017,BuffaloRochester,2.16,0.0,0.0854997923773581,0.0,0.17530329874657113,0.8246967012534288,0.0
2017-04-30,2.16,3630.0,3119.37,False,2017,BuffaloRochester,2.14,0.0006694214876033058,0.13999999999999999,0.0,0.2885197972667558,0.7114802027332442,0.0
2017-04-23,2.14,5924.92,5533.01,False,2017,BuffaloRochester,2.14,0.001225333000276797,0.06492070779014737,0.0,0.2134660880786407,0.7865339119213591,0.0
2017-04-16,2.14,5987.27,5453.08,False,2017,BuffaloRochester,2.17,0.0014280298032325251,0.08779293400832099,0.0,0.240841872849839,0.7591581271501611,0.0
2017-04-09,2.17,5013.5,4466.35,False,2017,BuffaloRochester,2.09,0.0,0.10913533459658921,0.0,0.2246420455181524,0.7753579544818475,0.0
2017-04-02,2.09,3337.9,2412.69,False,2017,BuffaloRochester,2.16,0.00036549926600557236,0.2768177596692531,0.0,0.4890806527154338,0.5109193472845662,0.0
2017-03-26,2.16,4486.25,4034.96,False,2017,BuffaloRochester,2.05,0.0,0.10059403733630538,0.0,0.18312201360112615,0.8168779863988739,0.0
2017-03-19,2.05,3614.79,3319.63,False,2017,BuffaloRochester,2.05,0.0006750046337408259,0.0809784247494322,0.0,0.2932043631368556,0.7067956368631444,0.0
2017-03-12,2.05,2414.64,2128.5,False,2017,BuffaloRochester,1.89,0.0,0.11850213696451645,0.0,0.2991167488841907,0.7008832511158092,0.0
2017-03-05,1.89,3184.47,1769.79,False,2017,BuffaloRochester,1.93,0.0030680144576648548,0.44117545462824276,0.0,0.514185298820764,0.4858147011792359,0.0
2017-02-26,1.93,2099.67,1488.77,False,2017,BuffaloRochester,1.98,0.002314649444912772,0.2886358332499869,0.0,0.6489786871041194,0.3510213128958805,0.0
2017-02-19,1.98,4832.94,3720.62,False,2017,BuffaloRochester,1.81,0.0,0.23015390217962567,0.0,0.3389246953464745,0.6610753046535255,0.0
2017-02-12,1.81,3594.59,3225.02,False,2017,BuffaloRochester,1.81,0.0,0.10281283818182324,0.0,0.6049264810760864,0.3950735189239136,0.0
2017-02-05,1.81,5750.39,5486.04,False,2017,BuffaloRochester,1.61,0.001062536627950452,0.04490825839638703,0.0,0.5834080684792674,0.41659193152073265,0.0
2017-01-29,1.61,2348.77,1999.0,False,2017,BuffaloRochester,1.5,0.0010388416064578481,0.1478773996602477,0.0,0.9153076538269135,0.08469234617308655,0.0
2017-01-22,1.5,2590.39,2442.83,False,2017,BuffaloRochester,1.58,0.0032968008678229918,0.05366759445488904,0.0,0.998890630948531,0.001109369051468993,0.0
2017-01-15,1.58,4158.47,3966.33,False,2017,BuffaloRochester,1.73,0.00175785805837243,0.044446635421200587,0.0,0.8614159689183704,0.13858403108162962,0.0
2017-01-08,1.73,3247.37,3058.95,False,2017,BuffaloRochester,1.64,0.004126416145988908,0.053895921930670054,0.0,0.6540643031105445,0.3459356968894556,0.0
2017-01-01,1.64,3425.49,3096.41,False,2017,BuffaloRochester,1.51,0.002487235402818283,0.09358077238584846,0.0,0.834870059197587,0.16512994080241314,0.0
2017-12-31,1.71,160039.02,58625.65,False,2017,California,1.82,0.28976283408883663,0.3439161899391786,0.0,0.9983167777244261,0.001683222275573917,0.0
2017-12-24,1.82,138506.44,55053.27,False,2017,California,1.75,0.1824921642632646,0.42002978345266834,0.0,0.9987559322089314,0.0012440677910685414,0.0
2017-12-17,1.75,126089.01,46759.97,False,2017,California,1.89,0.1906912426388311,0.4384598626002377,0.0,0.9986815645946736,0.0013184354053263935,0.0
2017-12-10,1.89,125853.18,48301.91,False,2017,California,1.81,0.24846920832671848,0.3677350862330217,0.0,0.9992039652262198,0.0007960347737801673,0.0
2017-12-03,1.81,125973.2,54142.03,False,2017,California,2.0,0.1903873998596527,0.3798225336817672,0.0,0.9990297740960211,0.0009702259039788498,0.0
2017-11-26,2.0,115472.08,44781.45,False,2017,California,1.98,0.20187078989137458,0.4103172818918651,0.0,0.9994493255577924,0.0005506744422076552,0.0
2017-11-19,1.98,122170.14,49055.36,False,2017,California,1.99,0.2125602868262245,0.38590657258803174,0.0,0.9993270867852156,0.0006729132147842763,0.0
2017-11-12,1.99,122017.93,48939.39,False,2017,California,1.76,0.23868680611120022,0.3602165681715794,1.3030871774336773e-05,0.998898842016625,0.001101157983374946,0.0
2017-11-05,1.76,145735.09,50526.83,False,2017,California,2.01,0.19128131735466045,0.46201542813058954,0.0,0.9990476346923011,0.0009523653076988997,0.0
2017-10-29,2.01,129602.47,52272.6,False,2017,California,2.0,0.22563883234632795,0.3710308916180378,0.0,0.999526520586311,0.00047347941368900727,0.0
2017-10-22,2.0,132184.44,56006.86,False,2017,California,2.1,0.20798749081208046,0.36831014300926795,0.0,0.9991881351677276,0.0008118648322723324,0.0
2017-10-15,2.1,115255.48,45351.69,False,2017,California,2.17,0.22136509257520773,0.3851465457434215,0.0,0.9982221169707236,0.001777883029276307,0.0
2017-10-08,2.17,124505.87,44743.97,False,2017,California,2.08,0.2106118370161985,0.43001578961698755,0.0,0.9988414081271733,0.0011585918728266626,0.0
2017-10-01,2.08,132771.77,41786.41,False,2017,California,2.05,0.23376023382078887,0.45151616190700783,0.0,0.9992590892589239,0.0007409107410758665,0.0
2017-09-24,2.05,138458.82,40750.26,False,2017,California,2.18,0.24988816169313013,0.4557872875126337,1.1339111513444936e-05,0.9987766949217012,0.001223305078298887,0.0
2017-09-17,2.18,152064.59,37143.48,False,2017,California,2.2,0.32095795608958005,0.4347808388527533,0.0,0.9994023177149798,0.0005976822850201434,0.0
2017-09-10,2.2,140337.35,36688.04,False,2017,California,2.09,0.2906934611491524,0.4478790571433763,0.0,0.9997623203638024,0.00023767963619751833,0.0
2017-09-03,2.09,142391.81,44513.86,False,2017,California,2.54,0.23582086638269434,0.4515638223855712,0.0,0.9993509886583639,0.0006490113416360657,0.0
