city,state,coord1,coord2,offense_date,agency_crimetype_id,crime_id,category,masked_address,geometry
Memphis,TN,35.118,-90.037,2024-03-21 08:02:00,Simple Assault,2403028143ME [13:700],Assault,800 S Laurderdale St,POINT (-90.037 35.118)
Memphis,TN,35.075,-89.951,2024-03-21 08:30:00,Theft from Semi-trailer,2403028144ME [15:397],Theft from Vehicle,3400 Lamar Ave,POINT (-89.951 35.075)
Memphis,TN,35.106,-90.068,2024-03-21 08:45:00,Intimidation,2403028151ME [20:457],Assault,1600 Pennsylvania St,POINT (-90.068 35.106)
Memphis,TN,35.203,-89.978,2024-03-21 09:00:00,Vandalism/Misdemeanor,2403028195ME [16:463],Property Crime,2900 Leafy Hollow Dr,POINT (-89.978 35.203)
Memphis,TN,35.087,-89.931,2024-03-21 09:00:00,Embezzlement,2404023430ME [13:120],Theft,1700 Getwell Rd,POINT (-89.931 35.087)
Memphis,TN,35.005,-90.028,2024-03-21 09:00:00,Vandalism/Misdemeanor,2403028484ME [12:237],Property Crime,5300 Elvis Presley Blvd,POINT (-90.028 35.005)
Memphis,TN,35.024,-90.103,2024-03-21 09:00:00,Intimidation,2403028161ME [17:850],Assault,4600 Double Tree Rd,POINT (-90.103 35.024)
Memphis,TN,35.063,-90.078,2024-03-21 09:17:00,Burglary/Residential,2403030839ME [10:503],Breaking & Entering,3200 Winslow Rd,POINT (-90.078 35.063)
Memphis,TN,35.207,-89.894,2024-03-21 09:33:00,Shoplifting/Misdemeanor,2403028163ME [16:977],Theft,5100 Stage Rd,POINT (-89.894 35.207)
Memphis,TN,35.239,-89.987,2024-03-21 09:40:00,Weapon Law Violations/Felony,2403028210ME [14:527],Weapons Offense,4200 Cliffdale St,POINT (-89.987 35.239)
Memphis,TN,35.239,-89.987,2024-03-21 09:40:00,Drugs/Narcotics Violation/Felony,2403028210ME [14:937],Drugs,4200 Cliffdale St,POINT (-89.987 35.239)
Memphis,TN,35.051,-90.075,2024-03-21 09:50:00,Intimidation,2403028180ME [16:837],Assault,3600 Lanette Rd,POINT (-90.075 35.051)
Memphis,TN,35.089,-89.912,2024-03-21 10:00:00,Theft from Building,2403028664ME [11:780],Theft,4600 Boyce Rd,POINT (-89.912 35.089)
Memphis,TN,35.088,-90.063,2024-03-21 10:00:00,Intimidation,2403028183ME [18:343],Assault,2200 Florida St,POINT (-90.063 35.088)
Memphis,TN,35.215,-90.016,2024-03-21 10:00:00,Vandalism/Misdemeanor,2403028221ME [15:547],Property Crime,1500 Greendale Ave,POINT (-90.016 35.215)
Memphis,TN,35.056,-90.019,2024-03-21 10:00:00,Burglary/Residential,2403028524ME [14:220],Breaking & Entering,1400 Labrador Ln,POINT (-90.019 35.056)
Memphis,TN,35.215,-90.016,2024-03-21 10:00:00,Simple Assault/DV,2403028221ME [15:340],Assault,1500 Greendale Ave,POINT (-90.016 35.215)
Memphis,TN,35.004,-90.007,2024-03-21 10:00:00,Other Theft/Non-Specific,2403028290ME [09:003],Theft,5300 Mill Branch,POINT (-90.007 35.004)
Memphis,TN,35.128,-90.024,2024-03-21 10:00:00,Theft & Recovery/Passenger Vehicle,2403028293ME [15:947],Vehicle Recovery,Danny Thomas//Mississippi Blvd,POINT (-90.024 35.128)
Memphis,TN,35.147,-90.015,2024-03-21 10:07:00,Shoplifting/Misdemeanor,2403028182ME [14:280],Theft,300 Cleveland St,POINT (-90.015 35.147)
Memphis,TN,35.118,-89.944,2024-03-21 10:30:00,Trespass of Real Property,2403028231ME [12:493],Disorder,3600 Mynders Ave,POINT (-89.944 35.118)
Memphis,TN,35.083,-89.905,2024-03-21 10:45:00,Weapon Law Violations/Felony,2403028203ME [12:340],Weapons Offense,1800 Lanier Ln,POINT (-89.905 35.083)
Memphis,TN,35.035,-90.036,2024-03-21 10:58:00,Vandalism/Felony,2403028291ME [14:317],Property Crime,4800 Elvis Presley Blvd,POINT (-90.036 35.035)
Memphis,TN,35.038,-90.026,2024-03-21 11:00:00,Shoplifting/Misdemeanor,2403028217ME [12:910],Theft,4100 Elvis Presley Blvd,POINT (-90.026 35.038)
Memphis,TN,35.219,-89.908,2024-03-21 11:03:00,Trespass of Real Property,2403028211ME [14:373],Disorder,3500 Austin Peay Hwy,POINT (-89.908 35.219)
Memphis,TN,35.219,-89.908,2024-03-21 11:03:00,Disorderly Conduct,2403028211ME [14:150],Disorder,3500 Austin Peay Hwy,POINT (-89.908 35.219)
Memphis,TN,35.149,-89.925,2024-03-21 11:20:00,Shoplifting/Misdemeanor,2403028239ME [11:100],Theft,4100 Summer Ave,POINT (-89.925 35.149)
Memphis,TN,35.150,-89.920,2024-03-21 11:30:00,Shoplifting/Misdemeanor,2403028223ME [15:593],Theft,4300 Summer Ave,POINT (-89.92 35.15)
Memphis,TN,35.118,-89.944,2024-03-21 11:30:00,Drugs/Narcotics Violation/Misdemeanor,2403028230ME [14:287],Drugs,3600 Mynders Ave,POINT (-89.944 35.118)
Memphis,TN,35.086,-89.983,2024-03-21 11:30:00,Simple Assault/DV,2403028224ME [13:350],Assault,2200 Charjean Rd,POINT (-89.983 35.086)
Memphis,TN,35.036,-89.905,2024-03-21 11:33:00,Intimidation,2403028232ME [12:247],Assault,4800 Hungerford Rd,POINT (-89.905 35.036)
Memphis,TN,35.232,-89.894,2024-03-21 11:50:00,Shoplifting/Misdemeanor,2403028253ME [14:003],Theft,4000 Austin Peay Hwy,POINT (-89.894 35.232)
Memphis,TN,35.149,-89.925,2024-03-21 11:55:00,Theft from Building,2403028260ME [20:030],Theft,4100 Summer Ave,POINT (-89.925 35.149)
Memphis,TN,35.149,-90.048,2024-03-21 12:00:00,Welfare Fraud,2403028357ME [13:933],Property Crime,3300 Thirteen Colony Mall,POINT (-90.048 35.149)
Memphis,TN,35.218,-90.012,2024-03-21 12:00:00,Burglary/Residential,2403028416ME [10:343],Breaking & Entering,1600 Frayser Blvd,POINT (-90.012 35.218)
Memphis,TN,35.175,-89.972,2024-03-21 12:00:00,Vandalism/Misdemeanor,2403028633ME [13:823],Property Crime,1500 Standridge St,POINT (-89.972 35.175)
Memphis,TN,35.178,-89.896,2024-03-21 12:00:00,Theft of Vehicle Parts/Accessories,2404024683ME [17:927],Theft,2000 Covington Pike,POINT (-89.896 35.178)
Memphis,TN,35.042,-89.843,2024-03-21 12:30:00,Intimidation/DV,2403028325ME [08:803],Assault,6600 Birch Run Ln,POINT (-89.843 35.042)
Memphis,TN,35.105,-89.986,2024-03-21 12:31:00,Shoplifting/Misdemeanor,2403028244ME [12:063],Theft,1500 Airways Blvd,POINT (-89.986 35.105)
Memphis,TN,35.135,-90.005,2024-03-21 12:45:00,Other Theft/Non-Specific,2403028256ME [11:083],Theft,1700 Union Ave,POINT (-90.005 35.135)
Memphis,TN,35.087,-89.963,2024-03-21 12:55:00,Weapon Law Violations/Felony,2403028259ME [14:353],Weapons Offense,3100 Lamar Ave,POINT (-89.963 35.087)
Memphis,TN,35.087,-89.963,2024-03-21 12:55:00,Robbery/Individual,2403028259ME [13:873],Robbery,3100 Lamar Ave,POINT (-89.963 35.087)
Memphis,TN,35.211,-89.925,2024-03-21 13:00:00,Weapon Law Violations/Felony,2403028295ME [35:503],Weapons Offense,4200 Yellow Birch Dr,POINT (-89.925 35.211)
Memphis,TN,35.211,-89.925,2024-03-21 13:00:00,Vandalism/Misdemeanor,2403028295ME [30:573],Property Crime,4200 Yellow Birch Dr,POINT (-89.925 35.211)
Memphis,TN,35.119,-89.942,2024-03-21 13:00:00,Theft from Motor Vehicle,2403028612ME [13:870],Theft from Vehicle,3600 Midland Ave,POINT (-89.942 35.119)
Memphis,TN,35.211,-89.925,2024-03-21 13:00:00,Aggravated Assault/DV,2403028295ME [30:290],Assault,4200 Yellow Birch Dr,POINT (-89.925 35.211)
Memphis,TN,35.179,-89.973,2024-03-21 13:00:00,Intimidation,2403028572ME [12:567],Assault,1600 Merton St,POINT (-89.973 35.179)
Memphis,TN,35.071,-89.885,2024-03-21 13:14:00,Violation of Protection Order,2403028270ME [09:507],Family Offense,2900 Mendenhall Rd,POINT (-89.885 35.071)
Memphis,TN,35.191,-89.805,2024-03-21 13:15:00,Vandalism/Misdemeanor,2403028289ME [09:000],Property Crime,7800 Wolf Hollow Dr,POINT (-89.805 35.191)
Memphis,TN,35.191,-89.805,2024-03-21 13:15:00,Simple Assault/DV,2403028289ME [08:830],Assault,7800 Wolf Hollow Dr,POINT (-89.805 35.191)
Memphis,TN,35.211,-90.032,2024-03-21 13:18:00,Simple Assault,2403028268ME [13:773],Assault,3200 Thomas St,POINT (-90.032 35.211)
Memphis,TN,35.109,-89.955,2024-03-21 13:25:00,Drugs/Narcotics Violation/Felony,2403028322ME [10:447],Drugs,3300 Chisca Ave,POINT (-89.955 35.109)
Memphis,TN,35.100,-89.994,2024-03-21 13:30:00,Aggravated Assault/DV,2403028283ME [15:647],Assault,2100 Lowell Ave,POINT (-89.994 35.1)
Memphis,TN,35.100,-89.994,2024-03-21 13:30:00,Vandalism/Misdemeanor,2403028283ME [16:033],Property Crime,2100 Lowell Ave,POINT (-89.994 35.1)
Memphis,TN,35.105,-89.989,2024-03-21 13:30:00,Simple Assault,2403028307ME [14:113],Assault,1500 S Trezevant St,POINT (-89.989 35.105)
Memphis,TN,35.018,-90.043,2024-03-21 13:35:00,Weapon Law Violations/Felony,2403028276ME [51:717],Weapons Offense,4800 Tulane Rd,POINT (-90.043 35.018)
Memphis,TN,35.018,-90.043,2024-03-21 13:35:00,Aggravated Assault,2403028276ME [12:723],Assault,4800 Tulane Rd,POINT (-90.043 35.018)
Memphis,TN,35.023,-90.023,2024-03-21 13:37:00,Drugs/Narcotics Violation/Misdemeanor,2403028281ME [27:470],Drugs,1300 Shelby Dr,POINT (-90.023 35.023)
Memphis,TN,35.116,-90.022,2024-03-21 13:42:00,Vandalism/Misdemeanor,2403028284ME [11:710],Property Crime,1200 Bellevue Blvd,POINT (-90.022 35.116)
Memphis,TN,35.150,-89.920,2024-03-21 13:43:00,Shoplifting/Misdemeanor,2403028315ME [20:570],Theft,4300 Summer Ave,POINT (-89.92 35.15)
Memphis,TN,35.185,-89.840,2024-03-21 13:45:00,Trespass of Real Property,2403028286ME [11:350],Disorder,2200 Morning Vista Dr,POINT (-89.84 35.185)
Memphis,TN,35.057,-89.992,2024-03-21 13:51:00,Theft of Vehicle Parts/Accessories,2404021491ME [13:800],Theft,3600 Airways Blvd,POINT (-89.992 35.057)
Memphis,TN,35.203,-90.015,2024-03-21 14:00:00,Weapon Law Violations/Felony,2403028309ME [36:030],Weapons Offense,2900 Treva Ln,POINT (-90.015 35.203)
Memphis,TN,35.021,-89.955,2024-03-21 14:00:00,Weapon Law Violations/Felony,2403028323ME [08:753],Weapons Offense,4300 Tchulahoma Rd,POINT (-89.955 35.021)
Memphis,TN,35.157,-89.976,2024-03-21 14:03:00,Shoplifting/Misdemeanor,2403028313ME [17:263],Theft,2500 Jackson Ave,POINT (-89.976 35.157)
Memphis,TN,35.055,-89.829,2024-03-21 14:04:00,Aggravated Assault/DV,2403028334ME [11:657],Assault,400 E//Riverdale Rd,POINT (-89.829 35.055)
Memphis,TN,35.162,-90.024,2024-03-21 14:10:00,Simple Assault,2403028689ME [11:377],Assault,900 Breedlove St,POINT (-90.024 35.162)
Memphis,TN,35.204,-89.797,2024-03-21 14:10:00,Shoplifting/Misdemeanor,2403028302ME [11:930],Theft,8000 Us Highway 64,POINT (-89.797 35.204)
Cordova,TN,35.212,-90.029,2024-03-21 14:50:00,Drugs/Narcotics Violation/Misdemeanor,2403028300ME [19:753],Drugs,1500 Renaissance Dr,POINT (-90.029 35.212)
Cordova,TN,35.212,-90.029,2024-03-21 14:50:00,Drug Equipment Violation,2403028300ME [19:933],Drugs,1500 Renaissance Dr,POINT (-90.029 35.212)
Memphis,TN,35.195,-89.818,2024-03-21 14:59:00,False Pretenses/Swindle/Confidence Game,2403028298ME [14:803],Disorder,2800 Tugboat Ln,POINT (-89.818 35.195)
Memphis,TN,35.195,-89.818,2024-03-21 14:59:00,Identity Theft,2403028298ME [14:990],Theft,2800 Tugboat Ln,POINT (-89.818 35.195)
Memphis,TN,35.086,-89.946,2024-03-21 15:00:00,Intimidation,2403028426ME [14:610],Assault,3500 Sharpe Ave,POINT (-89.946 35.086)
Memphis,TN,35.073,-89.877,2024-03-21 15:00:00,MVT/Passenger Vehicle,2403028529ME [15:353],Theft of Vehicle,2800 Carol Trace Walk,POINT (-89.877 35.073)
Memphis,TN,35.073,-89.900,2024-03-21 15:00:00,Burglary/Residential,2403028810ME [16:850],Breaking & Entering,2800 Clearbrook St,POINT (-89.9 35.073)
Memphis,TN,35.134,-89.965,2024-03-21 15:00:00,Other Theft/Scrap Metal,2403028618ME [15:123],Theft,3000 Poplar Ave,POINT (-89.965 35.134)
Memphis,TN,35.034,-89.881,2024-03-21 15:00:00,Theft from Motor Vehicle,2403028464ME [12:923],Theft from Vehicle,5500 Raines Rd,POINT (-89.881 35.034)
Memphis,TN,35.046,-89.855,2024-03-21 15:16:00,Vandalism/Misdemeanor,2403028391ME [12:240],Property Crime,6200 Eyrie Dr,POINT (-89.855 35.046)
Memphis,TN,35.078,-89.884,2024-03-21 15:22:00,Other Theft/Non-Specific,2403028602ME [14:080],Theft,4200 Barron Ave,POINT (-89.884 35.078)
Memphis,TN,35.198,-89.763,2024-03-21 15:25:00,MVT/Passenger Vehicle,2403028332ME [13:973],Theft of Vehicle,2700 Twisted Oak Cv,POINT (-89.763 35.198)
Memphis,TN,35.167,-90.001,2024-03-21 15:30:00,Theft from Motor Vehicle,2403028545ME [14:250],Theft from Vehicle,1100 Evergreen St,POINT (-90.001 35.167)
Memphis,TN,35.054,-90.102,2024-03-21 15:30:00,Intimidation,2403028331ME [01:070],Assault,3500 Aaron Rd,POINT (-90.102 35.054)
Memphis,TN,35.232,-89.968,2024-03-21 15:40:00,Aggravated Assault/DV,2403028345ME [13:907],Assault,4000 Ferdie Cv,POINT (-89.968 35.232)
Memphis,TN,35.113,-89.903,2024-03-21 15:55:00,Shoplifting/Misdemeanor,2403028336ME [14:710],Theft,700 Colonial Rd,POINT (-89.903 35.113)
Memphis,TN,35.032,-89.868,2024-03-21 15:57:00,Intimidation/DV,2403028335ME [12:137],Assault,5900 Grassy Valley Dr,POINT (-89.868 35.032)
Memphis,TN,35.146,-90.041,2024-03-21 16:00:00,Vandalism/Misdemeanor,2403029861ME [09:757],Property Crime,600 Adams Ave,POINT (-90.041 35.146)
Memphis,TN,35.036,-90.032,2024-03-21 16:00:00,Vandalism/Misdemeanor,2403028566ME [26:217],Property Crime,1000 Raines Rd,POINT (-90.032 35.036)
Memphis,TN,35.033,-89.826,2024-03-21 16:00:00,Theft from Motor Vehicle,2403028862ME [11:170],Theft from Vehicle,4900 Poplar Ave,POINT (-89.826 35.033)
Memphis,TN,35.053,-89.909,2024-03-21 16:07:00,False Pretenses/Swindle/Confidence Game,2403031375ME [11:877],Disorder,4700 Oak Forest Way,POINT (-89.909 35.053)
Memphis,TN,35.062,-89.923,2024-03-21 16:14:00,Drug Equipment Violation,2403028346ME [12:740],Drugs,4300 Camelot Ave,POINT (-89.923 35.062)
Memphis,TN,35.062,-89.923,2024-03-21 16:14:00,Stolen Property Offense,2403028346ME [17:957],Theft,4300 Camelot Ave,POINT (-89.923 35.062)
Memphis,TN,35.062,-89.923,2024-03-21 16:14:00,Weapon Law Violations/Felony,2403028346ME [12:200],Weapons Offense,4300 Camelot Ave,POINT (-89.923 35.062)
Memphis,TN,35.062,-89.923,2024-03-21 16:14:00,Drugs/Narcotics Violation/Felony,2403028346ME [12:473],Drugs,4300 Camelot Ave,POINT (-89.923 35.062)
Memphis,TN,35.061,-89.917,2024-03-21 16:30:00,Simple Assault,2403028376ME [14:313],Assault,3300 Danville Cir,POINT (-89.917 35.061)
Memphis,TN,35.054,-89.890,2024-03-21 16:30:00,Simple Assault,2403028364ME [13:690],Assault,5300 Cedrick Cv,POINT (-89.89 35.054)
Memphis,TN,35.080,-89.986,2024-03-21 16:30:00,Theft from Building,2403028366ME [12:347],Theft,2400 Airways Blvd,POINT (-89.986 35.08)
Memphis,TN,35.143,-90.015,2024-03-21 16:31:00,Shoplifting/Misdemeanor,2403028354ME [14:150],Theft,1400 Poplar Ave,POINT (-90.015 35.143)
Memphis,TN,35.086,-89.989,2024-03-21 16:45:00,Robbery/Individual,2403028388ME [22:950],Robbery,N Advantage Way,POINT (-89.989 35.086)
Memphis,TN,35.105,-89.985,2024-03-21 16:49:00,Weapon Law Violations/Felony,2403028352ME [08:753],Weapons Offense,1500 Trezevant St,POINT (-89.985 35.105)
Memphis,TN,35.105,-89.985,2024-03-21 16:49:00,Aggravated Assault,2403028352ME [08:443],Assault,1500 Trezevant St,POINT (-89.985 35.105)
Memphis,TN,35.113,-89.903,2024-03-21 16:50:00,Shoplifting/Misdemeanor,2403028349ME [13:743],Theft,700 Colonial Rd,POINT (-89.903 35.113)
Memphis,TN,35.144,-89.961,2024-03-21 16:53:00,Intimidation/DV,2403028365ME [16:037],Assault,500 Tillman St,POINT (-89.961 35.144)
Memphis,TN,35.162,-90.044,2024-03-21 17:00:00,Simple Assault,2403028593ME [14:723],Assault,300 Chelsea Ave,POINT (-90.044 35.162)
Memphis,TN,35.151,-89.927,2024-03-21 17:00:00,MVT/Passenger Vehicle,2403028749ME [26:313],Theft of Vehicle,3600 Central Ave,POINT (-89.927 35.151)
Memphis,TN,35.052,-89.899,2024-03-21 17:00:00,Vandalism/Misdemeanor,2403028565ME [10:813],Property Crime,3600 Tall Oaks Cir,POINT (-89.899 35.052)
Memphis,TN,35.043,-90.003,2024-03-21 17:00:00,Vandalism/Felony,2403028550ME [21:970],Property Crime,3900 Cazassa Rd,POINT (-90.003 35.043)
Memphis,TN,35.220,-89.922,2024-03-21 17:00:00,MVT/Passenger Vehicle,2403028501ME [14:477],Theft of Vehicle,4300 Riche Ave,POINT (-89.922 35.22)
Memphis,TN,35.066,-89.925,2024-03-21 17:10:00,Simple Assault,2403028361ME [12:113],Assault,4200 Arrowood Ave,POINT (-89.925 35.066)
Memphis,TN,35.213,-90.016,2024-03-21 17:15:00,Simple Assault/DV,2403028377ME [25:847],Assault,1500 Dellwood Ave,POINT (-90.016 35.213)
Memphis,TN,35.147,-90.015,2024-03-21 17:27:00,Shoplifting/Misdemeanor,2403028370ME [13:003],Theft,300 Cleveland St,POINT (-90.015 35.147)
Memphis,TN,35.200,-90.008,2024-03-21 17:29:00,Theft from Building,2403028383ME [12:133],Theft,2800 Watkins St,POINT (-90.008 35.2)
Memphis,TN,35.042,-89.960,2024-03-21 17:30:00,Vandalism/Misdemeanor,2403028449ME [15:503],Property Crime,3200 Beauchamp Dr,POINT (-89.96 35.042)
Memphis,TN,35.095,-89.998,2024-03-21 17:30:00,Intimidation,2403028393ME [13:303],Assault,1900 Keltner Cir,POINT (-89.998 35.095)
Memphis,TN,35.171,-89.984,2024-03-21 17:35:00,Drugs/Narcotics Violation/Felony,2403028372ME [09:060],Drugs,Eldridge Ave//Springdale St,POINT (-89.984 35.171)
Memphis,TN,35.171,-89.984,2024-03-21 17:35:00,Drug Equipment Violation,2403028372ME [09:300],Drugs,Eldridge Ave//Springdale St,POINT (-89.984 35.171)
Memphis,TN,35.051,-90.092,2024-03-21 17:35:00,Simple Assault/DV,2403028373ME [12:673],Assault,900 Eyers Rd,POINT (-90.092 35.051)
Memphis,TN,35.225,-90.003,2024-03-21 17:50:00,Theft from Building,2403028379ME [22:833],Theft,3700 N Watkins St,POINT (-90.003 35.225)
Memphis,TN,35.054,-89.890,2024-03-21 17:55:00,Vandalism/Misdemeanor,2403028380ME [14:113],Property Crime,5300 Bucksport Ln,POINT (-89.89 35.054)
Memphis,TN,35.116,-89.915,2024-03-21 18:00:00,Shoplifting/Misdemeanor,2403028386ME [14:910],Theft,4500 Poplar Ave,POINT (-89.915 35.116)
Memphis,TN,35.075,-89.951,2024-03-21 18:00:00,Theft from Semi-trailer,2403028576ME [13:063],Theft from Vehicle,3400 Lamar Ave,POINT (-89.951 35.075)
Memphis,TN,35.131,-89.955,2024-03-21 18:00:00,Other Theft/Non-Specific,2403028398ME [15:343],Theft,3300 Poplar Ave,POINT (-89.955 35.131)
Memphis,TN,35.210,-89.953,2024-03-21 18:00:00,Theft from Motor Vehicle,2403028567ME [11:583],Theft from Vehicle,3100 Kettle Creek Dr,POINT (-89.953 35.21)
Memphis,TN,35.184,-89.868,2024-03-21 18:00:00,Vandalism/Misdemeanor,2403028415ME [12:233],Property Crime,2200 Westchester Cir,POINT (-89.868 35.184)
Memphis,TN,35.107,-89.958,2024-03-21 18:00:00,Vandalism/Misdemeanor,2403028521ME [12:310],Property Crime,1000 Inman Rd,POINT (-89.958 35.107)
Memphis,TN,35.017,-90.042,2024-03-21 18:00:00,Theft of Other Trailer,2403028570ME [25:303],Theft of Vehicle,700 Whitehaven Ln,POINT (-90.042 35.017)
Memphis,TN,35.117,-89.909,2024-03-21 18:05:00,Shoplifting/Misdemeanor,2403028389ME [13:260],Theft,4600 Poplar Ave,POINT (-89.909 35.117)
Memphis,TN,35.117,-89.909,2024-03-21 18:05:00,Drug Equipment Violation,2403028389ME [13:470],Drugs,4600 Poplar Ave,POINT (-89.909 35.117)
Memphis,TN,35.133,-90.044,2024-03-21 18:05:00,Simple Assault/DV,2403028385ME [08:720],Assault,600 Ratliff Ln,POINT (-90.044 35.133)
Memphis,TN,35.067,-89.840,2024-03-21 18:12:00,Theft of Other Trailer,2403028403ME [15:180],Theft of Vehicle,6700 Quince Rd,POINT (-89.84 35.067)
Memphis,TN,35.203,-90.015,2024-03-21 18:17:00,Other Theft/Non-Specific,2403028575ME [12:410],Theft,2900 Treva Ln,POINT (-90.015 35.203)
Memphis,TN,35.157,-90.037,2024-03-21 18:18:00,Driving Under the Influence,2403028410ME [10:610],Traffic,600 Uptown Village Cir,POINT (-90.037 35.157)
Memphis,TN,35.139,-89.965,2024-03-21 18:20:00,Weapon Law Violations/Felony,2403028404ME [13:753],Weapons Offense,300 Red Oak Dr,POINT (-89.965 35.139)
Memphis,TN,35.054,-89.839,2024-03-21 18:30:00,Simple Assault/DV,2403028406ME [18:350],Assault,6800 Brownbark Cv,POINT (-89.839 35.054)
Memphis,TN,35.035,-90.040,2024-03-21 18:30:00,Vandalism/Misdemeanor,2403028400ME [14:870],Property Crime,800 E Raines Rd,POINT (-90.04 35.035)
Memphis,TN,35.174,-89.980,2024-03-21 18:50:00,Aggravated Assault/DV,2403028418ME [15:863],Assault,2300 Wellons Ave,POINT (-89.98 35.174)
Memphis,TN,35.045,-89.855,2024-03-21 18:51:00,Aggravated Assault/DV,2403028420ME [14:647],Assault,3100 Fleet Brook Dr,POINT (-89.855 35.045)
Memphis,TN,35.144,-90.015,2024-03-21 19:00:00,Vandalism/Misdemeanor,2403028409ME [13:737],Property Crime,Poplar Cleveland Ave,POINT (-90.015 35.144)
Memphis,TN,35.124,-90.046,2024-03-21 19:00:00,Theft of Vehicle Parts/Accessories,2403028765ME [14:003],Theft,1000 Driver St,POINT (-90.046 35.124)
Memphis,TN,35.091,-90.069,2024-03-21 19:00:00,Burglary/Residential,2403028552ME [10:767],Breaking & Entering,200 Norwood Ave,POINT (-90.069 35.091)
Memphis,TN,35.133,-90.044,2024-03-21 19:00:00,Vandalism/Misdemeanor,2403029021ME [08:403],Property Crime,600 Ratliff Ln,POINT (-90.044 35.133)
Memphis,TN,35.154,-90.022,2024-03-21 19:06:00,MVT/Passenger Vehicle,2403028411ME [11:613],Theft of Vehicle,1100 Pkwy,POINT (-90.022 35.154)
Memphis,TN,35.214,-90.029,2024-03-21 19:14:00,Simple Assault/DV,2403028417ME [18:837],Assault,3300 Millington St,POINT (-90.029 35.214)
Memphis,TN,35.084,-89.921,2024-03-21 19:30:00,Simple Assault/DV,2403028441ME [15:157],Assault,1800 Goodlett Rd,POINT (-89.921 35.084)
Memphis,TN,35.135,-90.000,2024-03-21 19:37:00,Burglary/Non-residential,2403028419ME [13:540],Breaking & Entering,1900 Union Ave,POINT (-90 35.135)
Memphis,TN,35.057,-89.794,2024-03-21 20:00:00,Intimidation/DV,2403028435ME [14:887],Assault,3500 Snow Park Ln,POINT (-89.794 35.057)
Memphis,TN,35.179,-89.834,2024-03-21 20:00:00,Simple Assault/DV,2403031400ME [12:793],Assault,9400 Grove Rd,POINT (-89.834 35.179)
Memphis,TN,35.135,-90.057,2024-03-21 20:00:00,MVT/Passenger Vehicle,2403028556ME [08:237],Theft of Vehicle,200 Huling Ave,POINT (-90.057 35.135)
Memphis,TN,35.250,-89.934,2024-03-21 20:00:00,Drunkenness,2403028427ME [17:233],Liquor,4600 Hedges Dr,POINT (-89.934 35.25)
Memphis,TN,35.021,-90.096,2024-03-21 20:17:00,Traffic/Misc.,2403028446ME [58:177],Traffic,W Shelby Dr//Weaver Rd,POINT (-90.096 35.021)
Memphis,TN,35.047,-90.002,2024-03-21 20:25:00,Simple Assault/DV,2403028443ME [12:243],Assault,3800 Kings Gate Dr,POINT (-90.002 35.047)
Memphis,TN,35.205,-89.796,2024-03-21 20:28:00,Shoplifting/Felony,2403030258ME [18:580],Theft,8000 Us Hwy 64,POINT (-89.796 35.205)
Memphis,TN,35.097,-89.997,2024-03-21 20:30:00,Vandalism/Misdemeanor,2403031971ME [09:153],Property Crime,2000 Carver Ave,POINT (-89.997 35.097)
Memphis,TN,35.198,-89.905,2024-03-21 20:45:00,Simple Assault/DV,2403028454ME [11:737],Assault,2700 Garden Grove Cir,POINT (-89.905 35.198)
Memphis,TN,35.201,-89.915,2024-03-21 20:49:00,False Pretenses/Swindle/Confidence Game,2403028451ME [13:743],Disorder,2800 Stone Way Ln,POINT (-89.915 35.201)
Memphis,TN,35.100,-90.070,2024-03-21 20:54:00,Aggravated Assault/DV,2403028482ME [13:523],Assault,300 Ingle Ave,POINT (-90.07 35.1)
Memphis,TN,35.061,-90.007,2024-03-21 21:00:00,Vandalism/Misdemeanor,2403028518ME [15:597],Property Crime,1600 Madison Ave,POINT (-90.007 35.061)
Memphis,TN,35.061,-90.007,2024-03-21 21:00:00,Other Theft/Non-Specific,2403028518ME [15:353],Theft,1600 Madison Ave,POINT (-90.007 35.061)
Memphis,TN,35.061,-90.007,2024-03-21 21:00:00,Simple Assault/DV,2403028518ME [14:897],Assault,1600 Madison Ave,POINT (-90.007 35.061)
Memphis,TN,35.065,-89.918,2024-03-21 21:00:00,MVT/Passenger Vehicle,2403028536ME [15:840],Theft of Vehicle,3100 Cherry Rd,POINT (-89.918 35.065)
Memphis,TN,35.134,-90.057,2024-03-21 21:10:00,Simple Assault,2403028459ME [08:347],Assault,200 Butler Ave,POINT (-90.057 35.134)
Memphis,TN,35.074,-89.870,2024-03-21 21:20:00,Aggravated Assault,2403028455ME [16:370],Assault,Julann Dr//Pickering Dr,POINT (-89.87 35.074)
Memphis,TN,35.119,-89.991,2024-03-21 21:30:00,MVT/Passenger Vehicle,2403028474ME [12:843],Theft of Vehicle,1000 Cooper St,POINT (-89.991 35.119)
Memphis,TN,35.058,-89.930,2024-03-21 21:30:00,Vandalism/Misdemeanor,2403028553ME [14:640],Property Crime,3400 Ansnow Ln,POINT (-89.93 35.058)
Memphis,TN,35.106,-89.933,2024-03-21 22:00:00,MVT/Passenger Vehicle,2403028551ME [13:057],Theft of Vehicle,1000 Getwell Rd,POINT (-89.933 35.106)
Memphis,TN,35.248,-89.941,2024-03-21 22:00:00,Vandalism/Felony,2403028591ME [13:037],Property Crime,4500 Sawmill Dr,POINT (-89.941 35.248)
Memphis,TN,35.138,-90.010,2024-03-21 22:00:00,Theft & Recovery/Passenger Vehicle,2403028589ME [19:943],Vehicle Recovery,1600 Madison Ave,POINT (-90.01 35.138)
